    x-direction              y-direction               z-direction
   1.8624131576418412E-017  -4.8198697953047663E-020   1.5468103088461224E-020
  -7.1273555086517754E-018  -4.7234723994592554E-020   1.5158741029034601E-020
  -5.7618283479141822E-018  -4.1953220826010764E-020   1.4855566207888454E-020
  -4.6708098257178942E-018  -4.1114156410904191E-020   1.2390050542233188E-020
  -3.7750840215655753E-018  -4.0291873281110909E-020   1.2142249533892685E-020
   1.9138052220101006E-017  -2.6475609744733673E-020   7.5625958510917704E-021
  -6.7061126429494278E-018  -1.7272480171853278E-020   7.4113439373818880E-021
  -5.4183992785675188E-018  -1.6927030568941279E-020   7.2631170570994422E-021
  -4.4123118941765347E-018  -7.9148725758608830E-021   7.1178547145842056E-021
   1.8639336356949110E-017  -7.7565751250302888E-021   6.9754976177883608E-021
  -7.1037812063510791E-018  -7.6014436211564339E-021   6.8359876621206408E-021
  -5.7517359577318899E-018  -7.4494147473600570E-021   6.6992679062125082E-021
  -4.6739297094096998E-018  -7.3004264529783120E-021   4.3968782027133528E-021
  -3.7738046988926343E-018  -7.1544179232725096E-021   4.3089406398707756E-021
   1.9139305956318631E-017   1.6622878166117833E-021   2.0543574844449527E-021
  -6.6962103640780890E-018  -7.0445753213008540E-021   2.0132703328981287E-021
  -5.4217054713435135E-018   1.7699335633936111E-021   1.9730049255131518E-021
   6.0642681445118861E-017   2.7790365577548121E-018   1.7138389997590215E-017
   6.3024246582947082E-018  -4.3741133853993668E-018  -8.1620538124590957E-018
  -3.7722629695978522E-018   2.0104151001038648E-018  -2.1809838786566547E-018
   1.3815852657177630E-018   1.6319357202863503E-018   1.5999169740255208E-017
   1.1197658911474474E-018  -4.2467211081602877E-018  -9.2444531956501450E-018
  -2.0057956329679192E-017   4.6346695456768866E-019  -6.9554831331132368E-018
   1.1251035704381904E-017   5.0666501134422695E-018   9.4593166779465459E-018
   4.6682534508383991E-018   7.6294949061928617E-019   7.6633427247626435E-018
   3.7942628176302503E-018  -1.5898493830716047E-018  -1.1554535130713680E-017
   3.0591826404067213E-018   9.2693898392680545E-019   8.4003614937546282E-018
   2.4905923708761180E-018   7.6094870878906941E-019   6.8033758005450948E-018
  -1.5752131930849036E-017  -1.6221678100958210E-018  -1.2249851220996120E-017
   5.0022900634658245E-018   9.2562458627153679E-019   7.8403823686023529E-018
   4.0522297589698311E-018  -1.4781326849209132E-018   6.3500060490715204E-018
   3.2816325820898560E-018   9.9739006990415671E-019  -1.2618259425365430E-017
   2.6608884181359650E-018   8.2565396435923396E-019   7.5443944586616441E-018
  -1.5606925847984136E-017  -1.5544198509471583E-018  -1.1655925601081256E-017
   5.1229079812235341E-018   9.7467035147883148E-019   8.3270196849361558E-018
   4.1444144662312805E-018   7.9905183161053443E-019   6.7401744452798066E-018
   3.3502895517574366E-018  -1.5761531323490838E-018  -1.2303114931771694E-017
   2.7238354397178690E-018   9.4036130963338148E-019   7.8011943581087231E-018
  -1.5566921810284673E-017   7.7410258798413930E-019   6.3181070118267151E-018
   5.1621119381690306E-018  -1.6092770084850161E-018  -1.2645183673174104E-017
   4.1741607266580033E-018   9.3392076316143563E-019   7.5201771001558897E-018
   3.3837776956633654E-018  -1.4743392402600467E-018  -1.1673153399385858E-017
   2.7393065859878501E-018   1.0097812630522151E-018   8.3101364426007149E-018
  -1.5538749660866490E-017   8.2478690757260670E-019   6.7344708895210997E-018
   5.1680366011472419E-018  -1.5465959492171591E-018  -1.2310872820760845E-017
   4.1843037050669160E-018   9.8667458386360701E-019   7.7979284355909137E-018
   3.3980546231954958E-018   7.8913193590048939E-019   6.3149064077552227E-018
   2.7489611662810920E-018  -1.5641905866965911E-018  -1.2654825478197948E-017
  -1.5537961789558875E-017   9.5208460437258205E-019   7.5150649399226256E-018
   5.1731455237176362E-018  -1.4522018671823331E-018  -1.1673826507721930E-017
   4.2023208752536280E-018   1.0228022712884501E-018   8.3073083920821936E-018
   3.3983642152175951E-018   8.3754749564528827E-019   6.7273625913154129E-018
   2.7492645664614974E-018  -1.5340905729075468E-018  -1.2313502144311829E-017
  -1.5537664457384399E-017   9.9459304395571197E-019   7.7888464854776510E-018
   5.1907841440118833E-018   8.0122883547742258E-019   6.3125113096843082E-018
   4.2022594883850494E-018  -1.5740196685594930E-018  -1.2652835865614271E-017
   3.3983040560882055E-018   9.5112572152904372E-019   7.5170147602559231E-018
   2.7492056105153822E-018  -1.4488047636805128E-018  -1.1678420896827628E-017
  -1.5537722234211412E-017   1.0348050501012085E-018   8.3049742951079424E-018
   5.1820539053395491E-018   8.4931021887936823E-019   6.7272435806320803E-018
   4.2023774718659656E-018  -1.5355735302069647E-018  -1.2313618774782948E-017
   3.3984196798990990E-018   9.8012931973298141E-019   7.7909005919604397E-018
   2.7493189218495732E-018   8.1307523788150479E-019   6.3101875253420068E-018
  -1.5537611189102691E-017  -1.5710838115856786E-018  -1.2650776365582694E-017
   5.1908363469279771E-018   9.4532924398386118E-019   7.5125278572527635E-018
   4.2023106472431042E-018  -1.4588221203649758E-018  -1.1680649657423815E-017
   3.3983541917696845E-018   1.0423352753093545E-018   8.3071269184139454E-018
   2.7492547434837164E-018   8.5668983958601700E-019   6.7293531514732558E-018
  -1.5537674083900726E-017  -1.5283415019152970E-018  -1.2311551395355205E-017
   5.1821010926462012E-018   9.8721670745901760E-019   7.7907582194509433E-018
   4.2024237154263824E-018  -1.4264460235362986E-018   6.3078795959356282E-018
   3.3984649985863695E-018   1.0610534241329247E-018  -1.2653038136404499E-017
   2.7493633341611595E-018   8.7069681674341612E-019   7.5146481305347520E-018
  -1.5537567665038893E-017  -1.5146146642993901E-018  -1.1678571789612475E-017
   5.1908790005073709E-018   9.9633219963302800E-019   8.3069948245202104E-018
   4.2023524477470525E-018  -1.4088392238280654E-018   6.7313921037971966E-018
   1.2382617765335276E-018   2.6431160819944260E-018  -7.0294105463527588E-018
  -7.7551044495252370E-018   8.3195921695612530E-019   2.4159578990754197E-017
  -6.2729389014114861E-018   6.6786853715852998E-019   1.5139379504787161E-017
   3.8011590113434603E-018   5.3741733178595552E-019   1.2256190744174505E-017
   3.0789513363160581E-018   4.2692238528175176E-019   9.9228935450852657E-018
  -6.3891657388947113E-018  -1.8757878594036953E-018  -9.7218144915160028E-018
   3.6915935192996790E-018   7.1610821616145884E-019   9.8841774944939400E-018
  -5.8841861907488516E-018   5.7601859982987077E-019  -9.7554194124045910E-018
   4.1149161330998108E-018   4.6908843665317576E-019   9.8620866937506452E-018
   3.3365600157020705E-018  -1.8344651290590334E-018  -9.7770683971328578E-018
  -6.1887509373763600E-018   7.3058363975737425E-019   9.8430390930618333E-018
   3.8836632160979640E-018   5.7719408888432456E-019  -9.7892298327737072E-018
   3.1467950309052424E-018   4.8325084199683091E-019   9.8332892904769146E-018
  -6.3486997703373469E-018  -1.8292595892020948E-018  -9.7922794262719349E-018
   3.7485974032454526E-018   7.3568506881862797E-019   9.8259638801604057E-018
   3.0274409603783954E-018   5.7785668067408806E-019  -9.7929531153469581E-018
  -6.4266354812442902E-018   4.8823699064124607E-019   9.8253036648639746E-018
   3.6765572152462373E-018  -1.8243731635307903E-018  -9.7979369350265945E-018
  -5.8924165556871088E-018   7.4047376597630460E-019   9.8247563302690042E-018
   4.0981767580802118E-018   5.8254960388877266E-019  -9.8093153446571053E-018
   3.3266606412171605E-018   4.9283605539242459E-019   9.8244475105581396E-018
  -6.1941155156817507E-018  -1.8198660800742517E-018  -9.8117863923192894E-018
   3.8762375250132559E-018   7.4055389907290212E-019   9.8198574795027740E-018
   3.1416862579866841E-018   5.8262813432394313E-019  -9.8162846227531430E-018
  -6.3515379634528258E-018   4.9291301521840703E-019   9.8197860223665700E-018
   3.7479843783379110E-018  -1.8197906594453948E-018  -9.8163546507450076E-018
  -5.8571124053759567E-018   7.4062781129065604E-019   9.8197173949352693E-018
   4.1544588688344176E-018   5.8703737698657718E-019  -9.8164219056300240E-018
   3.3514594489275661E-018   4.9289726433841178E-019   9.8196514851477105E-018
  -6.1502970450189362E-018  -1.8198060953071034E-018  -9.8164864972196518E-018
   3.9018323915032480E-018   7.4061268414543439E-019   9.8195881853896338E-018
   3.1559272054224757E-018   5.8268574369534787E-019  -9.8187169353284259E-018
  -6.3440870480007133E-018   4.9296947240153546E-019   9.8195707603897832E-018
   3.7574546798265380E-018  -1.8197353314052017E-018  -9.8187340118299757E-018
   3.0317842827385225E-018   7.4068203276877285E-019   9.8173856210703042E-018
  -6.4180422166399589E-018   5.8709051403515183E-019  -9.8187070440173674E-018
   3.6806418058691958E-018   4.9294933864569181E-019   9.8195804538721975E-018
  -5.8905820612211564E-018  -1.8197550624860495E-018  -9.8187245122139792E-018
   4.1043113713462014E-018   7.4066269630921883E-019   9.8195633350422635E-018
   3.3305041578735663E-018   5.8707156430575823E-019  -9.8187412886686876E-018
  -6.1903488693573927E-018   4.9293076790981574E-019   9.8173784897717608E-018
   3.8647500079966123E-018  -1.8197732618075315E-018  -9.8187140326878407E-018
   3.1391021086899850E-018   7.4064486097446967E-019   9.8195736049742456E-018
  -6.3432284080378368E-018   5.8705408567750216E-019  -9.8187312241343762E-018
   3.7561277426453168E-018   4.9291363885523553E-019   9.8173883530119913E-018
  -5.8513003126999829E-018  -1.8197900482808990E-018  -9.8187043667148366E-018
   4.1493126979322893E-018   7.4062841023020606E-019   9.8195830776301318E-018
   3.3594266275131648E-018   5.8703796394755833E-019  -9.8187219409343541E-018
  -6.1620048491108583E-018   4.9289783956114266E-019   9.8195658548937120E-018
   3.9012007652187058E-018  -1.8198055315903823E-018  -9.8187388192154808E-018
   3.1509714029737025E-018   7.4061323658737687E-019   9.8173809098324296E-018
  -6.3359333083306347E-018   5.8268628508768417E-019  -9.8187116610301625E-018
   3.7589401316667066E-018   4.9297000296741846E-019   9.8195759292023244E-018
  -5.8485441714589103E-018  -1.8197348114506972E-018  -9.8187289463907783E-018
   4.1520137163490856E-018   7.4068254232495493E-019   9.8173905852041120E-018
   3.3599052212156653E-018   5.8709101340000830E-019  -9.8187021791654284E-018
  -6.1506938055571389E-018   4.9294982802319058E-019   9.8195852214294390E-018
   3.9057803748661546E-018  -1.8197545828969895E-018  -9.8187198400086895E-018
   3.1554594204275462E-018   7.4066316630674016E-019   9.8195679138019947E-018
  -1.0735972970006195E-017  -5.8145182253557851E-018  -5.2660344042472462E-017
