    x-direction              y-direction               z-direction
   4.3576253716537396E-017  -1.0214051826551441E-016  -7.6605388699135795E-017
  -3.9412917374193055E-017  -1.2212453270876723E-016  -8.9372953482325107E-017
  -4.6629367034256573E-017  -1.1102230246251565E-016  -8.4376949871511898E-017
   8.3266726846886737E-018  -8.2156503822261583E-017  -8.1601392309949004E-017
  -1.6098233857064769E-017  -1.0214051826551441E-016  -9.1593399531575410E-017
  -4.9960036108132042E-018  -1.2878587085651815E-016  -8.6597395920762213E-017
   1.6098233857064769E-017  -8.6597395920762213E-017  -1.1934897514720432E-016
  -7.2164496600635178E-018  -9.1038288019262831E-017  -9.9364960703951512E-017
  -9.9920072216264085E-018  -1.2656542480726783E-016  -8.1601392309949004E-017
  -1.5265566588595904E-017  -1.3100631690576846E-016  -9.4924068605450882E-017
  -1.2490009027033011E-017  -1.5321077739827159E-016  -8.6597395920762213E-017
  -1.0269562977782698E-017  -1.3544720900426909E-016  -8.4376949871511898E-017
   4.8572257327350599E-017  -9.3258734068513146E-017  -1.0547118733938987E-016
  -7.2442052356791461E-017  -9.3258734068513146E-017  -7.8270723236073532E-017
  -4.2466030691912238E-017  -1.2434497875801754E-016  -9.8809849191638934E-017
  -1.1934897514720433E-017  -1.2656542480726783E-016  -1.1324274851176597E-016
  -7.1886940844478882E-017  -1.1990408665951691E-016  -8.8262730457699949E-017
  -4.1910919179599660E-017  -9.9920072216264091E-017  -7.4940054162198071E-017
  -4.7462034302725441E-017  -9.9920072216264091E-017  -5.2735593669694933E-017
  -3.0531133177191805E-018  -1.1546319456101628E-016  -4.8294701571194309E-017
  -8.0491169285323847E-017  -1.1102230246251565E-016  -6.4948046940571654E-017
  -4.0245584642661923E-017  -1.2878587085651815E-016  -8.3266726846886741E-017
  -6.3837823915946504E-018  -9.5479180117763461E-017  -4.7739590058881730E-017
  -1.2212453270876722E-017  -2.2204460492503132E-017  -8.9928064994637686E-017
   2.8865798640254071E-017  -1.1546319456101628E-016  -5.5511151231257827E-017
   2.6645352591003756E-017  -1.0880185641326534E-016  -7.5495165674510650E-017
  -4.0523140398818213E-017  -7.9936057773011268E-017  -1.2323475573339239E-016
  -2.2759572004815708E-017  -8.8817841970012528E-017  -9.1038288019262831E-017
   4.1910919179599660E-017  -5.5511151231257827E-017  -1.0658141036401502E-016
   3.3029134982598406E-017  -9.9920072216264091E-017  -9.6589403142388619E-017
  -1.7208456881689926E-017  -7.5495165674510650E-017  -1.0658141036401502E-016
   1.5543122344752193E-017  -9.3258734068513146E-017  -1.0880185641326534E-016
  -4.8017145815038020E-017  -1.0880185641326534E-016  -1.0547118733938987E-016
  -8.3266726846886737E-018  -1.0214051826551441E-016  -1.1546319456101628E-016
  -5.9952043329758457E-017  -6.4392935428259075E-017  -1.1324274851176597E-016
  -2.6090241078691177E-017  -1.0658141036401502E-016  -1.1879386363489176E-016
  -3.3861802251067274E-017  -1.1546319456101628E-016  -1.1657341758564144E-016
  -5.1625370645069782E-017  -9.1038288019262831E-017  -1.1546319456101628E-016
  -3.4972025275692431E-017  -5.5511151231257827E-017  -1.2767564783189299E-016
   3.8857805861880483E-018  -1.0658141036401502E-016  -9.8809849191638934E-017
  -2.7478019859472624E-017  -1.1546319456101628E-016  -1.1990408665951691E-016
  -1.8318679906315084E-017  -9.1038288019262831E-017  -1.1435297153639113E-016
  -1.6653345369377347E-017  -9.9920072216264091E-017  -1.4432899320127036E-016
  -7.2997163869104040E-017  -1.4876988529977099E-016  -1.1990408665951691E-016
  -1.2961853812498702E-016  -9.7699626167013776E-017  -1.1435297153639113E-016
  -4.7739590058881730E-017  -1.0214051826551441E-016  -1.3988810110276973E-016
  -4.1355807667287081E-017  -1.5321077739827159E-016  -1.1213252548714081E-016
  -4.7462034302725441E-017  -1.5543122344752191E-016  -1.0880185641326534E-016
  -1.1102230246251566E-018  -1.7097434579227411E-016  -1.1324274851176597E-016
  -1.1934897514720433E-017  -1.4210854715202004E-016  -1.0325074129013956E-016
   1.6653345369377347E-018  -1.3100631690576846E-016  -9.7699626167013776E-017
   9.4368957093138313E-018  -1.3544720900426909E-016  -1.1879386363489176E-016
  -1.9428902930940238E-017  -1.5099033134902130E-016  -1.1435297153639113E-016
  -4.6906922790412862E-017  -1.0436096431476471E-016  -8.7707618945387371E-017
  -4.9404924595819467E-017  -1.5321077739827159E-016  -8.8817841970012528E-017
  -2.8310687127941492E-017  -1.5765166949677222E-016  -1.1435297153639113E-016
  -6.5780714209040528E-017  -1.3988810110276973E-016  -8.9928064994637686E-017
  -2.6090241078691177E-017  -1.1990408665951691E-016  -8.9928064994637686E-017
  -6.5780714209040528E-017  -9.3258734068513146E-017  -9.4368957093138303E-017
   2.2204460492503131E-018  -6.8833827526759705E-017  -1.0325074129013956E-016
  -5.8286708792820721E-017  -1.1102230246251565E-016  -1.1324274851176597E-016
  -3.1918911957973248E-017  -7.1054273576010020E-017  -1.1435297153639113E-016
   2.6090241078691177E-017  -7.5495165674510650E-017  -1.2656542480726783E-016
  -5.7454041524351847E-017  -9.7699626167013776E-017  -1.3211653993039362E-016
  -1.0658141036401502E-016  -9.9920072216264091E-017  -1.0103029524088925E-016
  -8.4376949871511898E-017  -8.2156503822261583E-017  -1.3211653993039362E-016
  -1.9428902930940238E-017  -1.0214051826551441E-016  -1.5321077739827159E-016
   4.9960036108132042E-018  -5.9952043329758457E-017  -1.3433698597964394E-016
  -4.9960036108132046E-017  -6.6613381477509390E-017  -1.8762769116165145E-016
   3.1086244689504386E-017  -1.0880185641326534E-016  -1.5987211554602254E-016
   1.7208456881689926E-017  -7.7715611723760953E-017  -1.7319479184152443E-016
   2.3314683517128286E-017  -9.3258734068513146E-017  -1.7541523789077474E-016
   5.0515147620444624E-017  -1.0880185641326534E-016  -1.6986412276764895E-016
   6.0507154842071036E-017  -9.7699626167013776E-017  -1.4988010832439614E-016
  -1.8873791418627663E-017  -1.0436096431476471E-016  -1.6875389974302380E-016
  -3.2751579226442116E-017  -7.3274719625260335E-017  -2.2315482794965644E-016
  -6.6613381477509390E-018  -1.1768364061026660E-016  -2.0650148258027913E-016
   1.1657341758564143E-017  -1.1324274851176597E-016  -1.6764367671839864E-016
  -2.2204460492503131E-018  -5.3290705182007512E-017  -2.1205259770340489E-016
  -1.1657341758564143E-017  -9.3258734068513146E-017  -1.9095836023552692E-016
   3.8857805861880476E-017  -9.5479180117763461E-017  -1.7097434579227411E-016
  -2.3314683517128286E-017  -4.8849813083506888E-017  -1.7208456881689927E-016
  -7.2164496600635178E-018  -1.2434497875801754E-016  -2.1871393585115584E-016
  -3.2751579226442116E-017  -1.1324274851176597E-016  -1.6209256159527285E-016
  -7.7715611723760965E-018  -1.3766765505351941E-016  -1.9206858326015208E-016
  -4.9960036108132046E-017  -9.3258734068513146E-017  -1.9206858326015208E-016
  -4.7184478546569152E-017  -1.3100631690576846E-016  -1.9539925233402755E-016
   2.1094237467877975E-017  -1.4432899320127036E-016  -2.0761170560490428E-016
  -3.3306690738754695E-017  -1.5543122344752191E-016  -1.9317880628477724E-016
  -7.1609385088322599E-017  -1.2434497875801754E-016  -1.9428902930940239E-016
  -1.7208456881689926E-017  -1.1102230246251565E-016  -1.5654144647214706E-016
  -1.1102230246251566E-017  -9.3258734068513146E-017  -1.9206858326015208E-016
  -4.7184478546569152E-017  -1.2434497875801754E-016  -1.5321077739827159E-016
  -4.3853809472693685E-017  -1.2434497875801754E-016  -1.4876988529977099E-016
  -2.1649348980190553E-017  -7.5495165674510650E-017  -1.6986412276764895E-016
   1.4432899320127036E-017  -1.0214051826551441E-016  -1.5765166949677222E-016
  -6.3837823915946496E-017  -1.2878587085651815E-016  -1.3433698597964394E-016
   4.2188474935755949E-017  -1.0658141036401502E-016  -1.6764367671839864E-016
   3.1086244689504386E-017  -5.5511151231257827E-017  -1.5543122344752191E-016
  -2.9976021664879229E-017  -1.2656542480726783E-016  -1.7430501486614958E-016
  -6.9944050551384863E-017  -1.1102230246251565E-016  -1.6653345369377348E-016
  -4.4408920985006263E-018  -7.3274719625260335E-017  -1.7874590696465021E-016
  -1.0547118733938987E-017  -8.2156503822261583E-017  -1.6764367671839864E-016
   2.2759572004815708E-017  -8.8817841970012525E-018  -1.9650947535865271E-016
   9.9920072216264085E-018  -7.3274719625260335E-017  -1.6320278461989801E-016
  -1.2212453270876722E-017  -9.1038288019262831E-017  -1.8207657603852566E-016
   1.5543122344752193E-017  -1.1768364061026660E-016  -1.5432100042289675E-016
   2.3314683517128286E-017  -2.2204460492503132E-017  -1.2323475573339239E-016
   4.8294701571194309E-017  -7.7715611723760953E-017  -1.4543921622589551E-016
   2.1094237467877975E-017  -1.2878587085651815E-016  -1.1213252548714081E-016
   4.9404924595819467E-017  -9.9920072216264091E-017  -1.4765966227514583E-016
   2.3314683517128286E-017  -5.9952043329758457E-017  -1.2101430968414207E-016
   2.3869795029440865E-017  -1.4654943925052067E-016  -1.3544720900426909E-016
   2.4424906541753444E-017  -9.9920072216264091E-017  -8.4376949871511898E-017
  -5.2735593669694933E-017  -4.8849813083506888E-017  -6.7723604502134547E-017
   2.0539125955565396E-017  -1.2878587085651815E-016  -1.0658141036401502E-016
  -2.7755575615628915E-018  -1.3322676295501878E-016  -1.0991207943789050E-016
  -2.4424906541753444E-017  -1.1102230246251565E-016  -9.4368957093138303E-017
  -7.2164496600635178E-017  -8.6597395920762213E-017  -1.0658141036401502E-016
  -8.8817841970012525E-018  -8.2156503822261583E-017  -1.0658141036401502E-016
  -5.6621374255882985E-017  -4.8849813083506888E-017  -6.6613381477509390E-017
   7.2164496600635178E-018  -6.2172489379008772E-017  -7.6605388699135795E-017
   1.6653345369377347E-018  -7.9936057773011268E-017  -6.1062266354383615E-017
   5.4400928206632669E-017  -8.8817841970012528E-017  -9.9920072216264091E-017
   1.7208456881689926E-017  -1.3100631690576846E-016  -1.0880185641326534E-016
  -2.9420910152566650E-017  -1.0658141036401502E-016  -6.7723604502134547E-017
   2.7755575615628914E-017  -9.1038288019262831E-017  -6.5503158452884232E-017
   5.5511151231257828E-019  -9.3258734068513146E-017  -6.7723604502134547E-017
   2.7755575615628914E-017  -1.3544720900426909E-016  -1.0880185641326534E-016
  -6.1062266354383610E-018  -1.1990408665951691E-016  -7.7715611723760953E-017
  -2.1649348980190553E-017  -1.4876988529977099E-016  -8.7707618945387371E-017
  -2.4424906541753444E-017  -7.9936057773011268E-017  -8.3266726846886741E-017
  -1.6653345369377347E-018  -5.3290705182007512E-017  -1.0991207943789050E-016
  -2.8310687127941492E-017  -7.5495165674510650E-017  -9.6589403142388619E-017
  -8.8817841970012525E-018  -6.8833827526759705E-017  -1.0325074129013956E-016
   2.6090241078691177E-017  -9.5479180117763461E-017  -8.4376949871511898E-017
   4.5519144009631415E-017  -1.2878587085651815E-016  -8.4376949871511898E-017
   2.7200464103316335E-017  -9.7699626167013776E-017  -1.1879386363489176E-016
   2.4424906541753444E-017  -5.1070259132757203E-017  -8.2156503822261583E-017
   7.7715611723760965E-018  -1.2656542480726783E-016  -8.3266726846886741E-017
   3.7192471324942746E-017  -1.6875389974302380E-016  -1.1546319456101628E-016
